TIME,ECG,ECG_Filtered
390061840,2.02346,-0.00618
390090956,2.08700,0.00638
390119036,2.12121,-0.01815
390148168,2.18475,0.00045
390176240,2.25318,0.00516
390204324,2.27761,-0.00682
390233440,2.34115,0.02134
390261520,2.35582,-0.00047
390290636,2.11144,-0.06670
390319756,2.05767,0.08627
390347844,1.98436,0.04601
390375924,1.91593,-0.00079
390405036,2.36070,0.11763
390433116,1.52004,-0.44271
390462236,1.78397,0.28024
390490320,1.49560,-0.03341
390519436,0.48876,-0.21419
390548560,0.00489,0.24411
390576600,0.00000,0.30042
390604684,0.00000,-0.03506
390633800,0.00000,-0.20353
390662920,0.00000,-0.18240
390692044,0.00000,-0.08002
390721160,0.00000,0.01558
390749248,0.00000,0.06690
390777320,0.00000,0.07407
390805440,0.00489,0.05551
390833508,1.07527,0.32730
390861596,2.14076,-0.09869
390890712,2.67840,-0.43182
390919836,2.76637,-0.28710
390948964,2.89345,0.13837
390977048,2.87390,0.24064
391005120,2.24829,0.05429
391033196,1.13392,0.02808
391061276,0.14174,0.22096
391089320,0.00000,0.37678
391117400,0.00000,-0.06400
391146524,0.00000,-0.36320
391175640,0.00000,-0.34765
391204764,0.00000,-0.17157
391233920,0.07331,0.02893
391262000,1.35875,0.45137
391290076,1.50538,-0.31307
391319196,0.02444,-0.56648
391348288,0.00000,0.68846
391376360,0.00000,0.47044
391404480,0.00489,0.05021
391432520,0.00000,-0.18730
391461640,0.00000,-0.21716
391490760,0.00000,-0.14507
391519884,0.00000,-0.05198
391549012,0.00000,0.01686
391577080,0.00000,0.04890
391605156,0.00000,0.05090
391633236,0.00000,0.03632
391661324,0.00000,0.01745
391689404,0.00000,0.00201
391717484,0.00000,-0.00700
391746640,0.01955,-0.00439
391775748,0.45943,0.10859
391803836,1.39785,0.09211
391831912,2.16031,-0.20783
391861036,2.09189,-0.42180
391890164,1.32942,-0.17637
391919276,1.06061,0.46740
391947364,0.90909,0.41315
391975432,0.57185,0.05474
392003516,0.74780,0.05392
392031596,1.01662,-0.15154
392060720,2.31183,0.03979
392088796,3.27468,-0.37522
392117920,4.17889,-0.30562
392147040,4.58455,-0.19316
392176156,3.89541,-0.13011
392205276,3.62170,0.53889
392233356,3.08895,0.41570
392261436,2.80547,0.28941
392289520,2.82014,0.06252
392317596,3.41153,-0.07236
392346728,3.90518,-0.39171
392375836,3.80254,-0.52573
392404956,3.05963,-0.28562
392434076,2.84946,0.39111
392462160,3.61681,0.63235
392490244,4.48680,0.09037
392518316,4.92180,-0.39116
392547444,4.57478,-0.46917
392576556,3.66569,-0.11699
392605676,2.30205,0.21426
392633760,1.49560,0.59907
392661840,1.62757,0.53729
392689920,1.94526,-0.10587
392719036,1.78397,-0.62334
392748164,1.58847,-0.41226
392777276,1.17791,-0.14399
392806392,0.69404,0.11835
392834476,0.21017,0.23660
392862556,0.04399,0.28774
392890600,0.00000,0.09888
392918680,0.00000,-0.08058
392947808,0.00000,-0.14713
392976956,1.33920,0.26969
393005036,0.44477,-0.79409
393034152,0.57185,0.17553
393062232,0.57674,0.24033
393090316,0.83089,0.22909
393118396,1.24145,0.07663
393146480,2.02835,0.01235
393174556,3.01564,-0.11051
393203672,3.62170,-0.30651
393232796,3.39687,-0.33761
393261916,2.58065,-0.01566
393291036,1.58847,0.35082
393319116,0.80156,0.48499
393347204,0.11730,0.24136
393375248,0.00000,0.08418
393403320,0.00000,-0.25375
393432440,0.00000,-0.38852
393461560,0.00000,-0.28091
393490684,0.00000,-0.08817
393519804,0.00000,0.06653
393547884,0.00000,0.13771
393575956,0.00000,0.13537
393604036,0.00000,0.09210
393632120,0.00000,0.03963
393660240,0.09775,0.02586
393688316,1.59335,0.36245
393716392,3.28446,-0.12833
393745524,4.13490,-0.65277
393774640,4.40371,-0.40821
393803760,4.20332,0.05479
393831840,4.98045,0.73750
393859916,4.89247,0.11404
393887996,5.00000,0.10126
393916072,5.00000,-0.03342
393945196,5.00000,-0.08025
393974312,4.98534,-0.09781
394003440,4.96090,-0.08448
394032560,4.98534,-0.03818
394061684,4.99511,-0.02917
394090804,4.80450,-0.06531
394119924,4.36461,-0.04213
394149044,4.07625,0.13664
394177116,3.99804,0.16605
394205204,3.91984,0.01020
394233276,3.78299,-0.09578
394262396,3.51906,-0.11446
394291528,3.36266,0.01070
394319596,3.17204,0.01803
394347684,3.08895,0.05205
394375760,2.99120,0.00318
394403844,2.87879,-0.02074
394432960,2.61486,-0.05532
394462076,2.20430,-0.02723
394491204,1.78886,0.05804
394519280,1.33920,0.06374
394547364,0.90420,0.04557
394575440,0.86999,0.11626
394603512,1.13881,0.02069
394631596,1.32454,-0.19036
394660712,3.05474,0.26625
394688796,1.38319,-1.16809
394717916,1.49560,0.46317
394746004,1.82796,0.56222
394774072,2.14076,0.16954
394802156,2.55621,-0.05995
394831272,3.02542,-0.15209
394860396,3.65591,-0.10187
394889512,3.87097,-0.21047
394918636,3.74878,-0.10180
394947764,3.45552,0.10023
394975836,3.24536,0.24780
395003924,3.17693,0.20488
395032004,3.05963,0.00140
395060080,2.90811,-0.10846
395089208,2.62952,-0.14580
395118320,2.45357,-0.03072
395147444,2.34115,0.01191
395175520,2.13587,-0.03262
395204648,1.59335,-0.09879
395233760,0.87977,0.00344
395261840,0.05376,0.09508
395289888,0.00000,0.35196
395317960,0.00000,0.02234
395346044,0.00000,-0.20197
395375160,0.00000,-0.20855
395404284,0.00000,-0.10412
395433404,0.00000,0.00571
395461484,0.00000,0.07004
395489568,0.00000,0.08367
395517676,1.61779,0.52256
395545756,0.66471,-0.84483
395574872,1.56892,0.35770
395602964,2.92278,0.30172
395631040,4.32551,-0.10393
395660160,4.99022,-0.46791
395689284,5.00000,-0.29362
395718396,5.00000,0.22104
395746480,5.00000,0.38697
395774552,5.00000,0.26690
395802636,5.00000,0.06369
395830712,5.00000,-0.08873
395859832,5.00000,-0.14918
395888964,5.00000,-0.13489
395918084,5.00000,-0.08335
395947208,5.00000,-0.02770
395976324,5.00000,0.01278
396004412,4.99511,0.03111
396032480,5.00000,0.03806
396060560,5.00000,0.02576
396088648,5.00000,0.01424
396116724,5.00000,0.00482
396144808,5.00000,-0.00138
396173924,4.98045,-0.00980
396203048,4.77517,-0.05547
396232160,4.60411,0.02810
396260240,4.47703,0.05774
396288324,4.38905,0.03180
396316396,3.93451,-0.12030
396345524,3.79765,0.08801
396373596,3.64614,0.02973
396401680,4.28641,0.19814
396429756,4.27664,-0.29771
396458876,3.97849,-0.24980
396488004,4.21310,0.19182
396516080,3.84164,-0.04753
396545208,3.41642,0.05669
396573280,3.11828,0.16413
396601364,2.84457,0.08997
396629440,2.43891,-0.05233
396658556,1.81329,-0.12022
396687688,1.31965,0.01740
396715756,1.20235,0.12522
396743844,1.20235,-0.00878
396772960,1.47605,-0.05042
396802080,2.14076,-0.03269
396831196,2.58553,-0.21137
396860316,2.75171,-0.18028
396889444,2.81036,0.03385
396917516,2.90811,0.20378
396945600,3.04497,0.19956
396973672,3.22092,0.10139
397001760,3.06940,-0.10525
397030876,2.77126,-0.08230
397060000,2.71261,0.08773
397088084,2.60020,0.00567
397116160,1.95015,-0.19467
397145288,1.27077,-0.01058
397174396,0.65494,0.11941
397202488,0.36657,0.17595
397230560,0.17595,0.00655
397258636,0.00978,-0.12609
397287760,0.00489,-0.09482
397316876,1.95015,0.46206
397344964,1.50049,-0.89874
397374076,2.60508,0.18632
397402164,3.14761,0.00749
397430240,3.22581,-0.04053
397459360,3.10362,0.12741
397487436,2.94721,0.24391
397515516,3.16227,0.29940
397543604,3.35288,0.01612
397571676,3.31867,-0.21860
397600804,3.08895,-0.21555
397629920,3.08407,0.01516
397658000,3.10850,0.03111
397686092,3.00587,-0.04107
397715200,2.79570,-0.03791
397744328,2.46334,-0.00393
397773436,2.13099,0.06440
397801524,2.00880,0.12713
397829600,1.95992,0.03271
397857680,1.87195,-0.07808
397886804,1.93548,-0.03844
397915916,2.01857,-0.04959
397945036,2.08700,-0.04462
397974156,2.28739,0.02975
398002244,2.47801,0.00922
398030324,2.74194,0.02499
398058400,2.98143,-0.00277
398087516,3.10362,-0.03282
398116636,2.89834,-0.07282
398145756,2.93255,0.14033
398173840,2.77126,0.03655
398201924,4.05181,0.43313
398229996,2.64907,-0.88706
398259116,2.34604,0.17583
398287196,2.57087,0.43472
398315284,2.72239,0.05851
398343368,2.66862,-0.20478
398372480,2.67840,-0.12651
398401608,2.75171,-0.02540
398430724,2.82991,0.00901
398458804,2.63441,-0.05588
398487924,2.18475,-0.02093
398517044,1.98925,0.18823
398545128,1.97458,0.15830
398573204,1.92571,-0.02779
398602328,1.91593,-0.09047
398631440,1.75953,-0.13461
398660556,1.56892,-0.04988
398689676,1.38319,0.03343
398717752,1.16813,0.04834
398745832,1.02639,0.06531
398773916,0.94819,0.03484
398802004,0.88954,-0.01762
398831112,1.04594,0.01711
398859196,1.15347,-0.06896
398888312,1.13392,-0.09892
398917436,1.13881,-0.00171
398946552,1.22190,0.06945
398974644,1.56403,0.11750
399002720,1.81329,-0.03752
399031832,1.94037,-0.09600
399060956,2.17986,0.01091
399089036,2.14076,-0.05705
399118152,3.74389,0.50465
399146232,2.01369,-1.01889
399175352,2.02346,0.43652
399203440,2.13099,0.42333
399231516,2.13099,0.04649
399259592,2.01369,-0.15914
399288720,1.78886,-0.16617
399317832,0.58162,-0.33426
399346956,0.00489,0.28520
399374996,0.00000,0.38907
399403088,0.00000,-0.00552
399432200,0.00000,-0.21611
399461324,0.00000,-0.20454
399490444,0.00000,-0.09344
399519564,0.00000,0.01441
399547640,0.00000,0.07383
399575720,0.00000,0.08334
399603808,0.00000,0.06161
399631880,0.00000,0.02972
399659964,0.00000,0.00236
399688044,0.00000,-0.01406
399717160,0.00000,-0.01950
399746276,0.00000,-0.01727
399775396,0.00000,-0.01144
399804528,0.00000,-0.00527
399833644,0.00000,-0.00060
399862764,0.00000,0.00200
399890840,0.00000,0.00279
399918916,0.00000,0.00242
399946996,0.00000,0.00155
399975080,0.00000,0.00066
400003172,0.00000,0.00002
400031240,0.00000,-0.00032
400060356,0.00000,-0.00041
400089476,0.00000,-0.00034
400118600,0.00000,-0.00021
400147720,0.00000,-0.00008
400176844,0.00000,0.00001
400204924,0.00000,0.00005
400233000,0.00000,0.00006
400261112,0.00489,0.00143
400289160,0.00000,-0.00319
400318284,0.00000,0.00106
400346396,0.00489,0.00252
400374476,0.07820,0.01931
400402564,0.23460,0.01586
400430640,0.43011,-0.01506
400459756,0.57185,-0.05257
400488880,0.74780,-0.01209
400518000,0.84555,-0.01523
400547120,0.79668,-0.01896
400576236,0.80645,0.06608
400604324,0.73803,0.03565
400632400,0.85533,0.07987
400660476,0.99707,-0.00211
400689592,0.76735,-0.16654
400718716,0.69404,0.01575
400746796,0.67449,0.06146
400774880,0.83578,0.07211
400802964,1.67644,0.16376
400831036,0.60606,-0.67123
400860152,1.07038,0.39068
400888232,1.24145,0.12591
400916316,1.32942,-0.04342
400945436,1.42229,-0.04928
400974552,1.46139,-0.03665
401003680,1.60802,0.03652
401031756,1.52981,-0.04954
401060884,1.24145,-0.04625
401089996,1.04106,0.08903
401118076,1.05572,0.13975
401146160,1.16813,0.03084
401174244,1.33431,-0.07113
401203368,1.34897,-0.15317
401232480,1.39296,-0.05360
401261608,1.40274,0.00793
401289680,1.32942,0.02550
401317760,1.36852,0.09138
401345840,1.39296,0.03931
401373924,1.46139,0.01026
401402008,1.45161,-0.04660
401431124,1.46628,-0.01819
401460248,1.59335,0.02763
401488320,1.48583,-0.07558
401517440,1.53470,0.03991
401545524,1.58358,0.02666
401573600,1.82796,0.05579
401601684,2.49756,0.09138
401629756,1.32454,-0.62089
401657860,1.60313,0.43359
401686956,1.64223,0.18282
401715044,1.70088,-0.00093
401744160,1.77908,-0.07716
401773284,1.94526,-0.05885
401802408,2.05767,-0.07368
401831524,1.95503,-0.08932
401860648,1.56892,-0.04745
401889760,1.31476,0.14986
401917840,1.31965,0.20297
401945932,1.41251,0.04584
401974000,1.46628,-0.10951
402003124,1.55425,-0.11099
402032240,1.57380,-0.08959
402061364,1.56403,-0.01902
402090480,1.55425,0.04198
402118568,1.59335,0.07152
402146644,1.49071,-0.00224
402175760,1.38807,0.01835
402203848,1.19746,-0.00040
402232964,0.89932,-0.01138
402262084,0.70381,0.05482
402290156,0.63539,0.05280
402318240,0.71359,0.00797
402346316,0.86510,-0.06021
402375432,1.18768,-0.04689
402404556,1.84751,0.01711
402432632,0.92375,-0.53074
402461764,1.46139,0.47649
402489836,1.83773,0.20150
402517912,2.09677,-0.05863
402547032,2.30694,-0.10435
402576156,2.47312,-0.05867
402605280,2.61975,0.00223
402633356,2.50244,-0.03862
402662480,2.03324,-0.04172
402691596,1.71554,0.15685
402719676,1.66667,0.19548
402747764,1.62268,-0.00304
402776876,1.68622,-0.09009
402805996,1.72532,-0.14246
402835116,1.72043,-0.10965
402864244,1.71554,-0.02147
402893360,1.71065,0.03930
402921440,1.73021,0.06534
402949520,1.71065,0.03520
402977604,1.64712,0.01196
403005684,1.43695,-0.02547
403034804,0.86510,-0.07838
403063924,0.46921,0.11918
403092000,0.09286,0.09684
403120040,0.00000,0.09010
403148120,0.00000,-0.04868
403177236,0.00000,-0.14342
403206396,0.29326,-0.03911
403235480,0.00000,-0.24063
403264648,0.05865,0.10005
403292716,0.53763,0.23769
403320792,0.56696,-0.10059
403349916,0.78690,0.00867
403378000,1.58847,0.18056
403406076,2.25806,-0.08361
403435200,2.85924,-0.15210
403464324,3.28935,-0.11299
403493440,3.56794,-0.00427
403522564,3.30890,-0.03220
403551680,2.65885,0.06822
403579756,2.42424,0.35868
403607836,2.68328,0.29802
403635916,2.58553,-0.20657
403665048,1.93060,-0.41018
403694160,1.89638,0.07457
403722236,3.48485,0.49883
403750320,2.62463,-0.87550
403779440,1.33920,-0.34945
403808556,0.87977,0.58336
403836636,1.21212,0.66177
403864720,2.39492,0.27750
403892796,4.88759,-0.01008
403921912,5.00000,-1.31820
403951040,4.99511,-0.45681
403980152,5.00000,0.34983
404008232,5.00000,0.57276
404036312,5.00000,0.41317
404064400,5.00000,0.14262
404092472,5.00000,-0.06877
404121592,5.00000,-0.16618
404150716,5.00000,-0.16666
404179840,5.00000,-0.11411
404208972,5.00000,-0.04948
404238084,5.00000,0.00164
404266168,5.00000,0.02992
404294240,5.00000,0.03737
404322324,5.00000,0.03130
404350404,4.98045,0.01400
404378484,4.69208,-0.06639
404407604,4.34506,0.01278
404435680,4.41838,0.19151
404463764,4.83871,0.11829
404491836,5.00000,-0.19839
404520956,5.00000,-0.21025
404550076,5.00000,-0.03585
404579200,5.00000,0.07458
404607276,5.00000,0.09494
404635356,5.00000,0.06401
404663440,5.00000,0.02148
404691516,5.00000,-0.01009
404720636,5.00000,-0.02431
404749760,4.99511,-0.02583
404778880,5.00000,-0.01371
404808016,5.00000,-0.00874
404837124,5.00000,-0.00144
404866248,5.00000,0.00348
404894324,5.00000,0.00521
404922408,5.00000,0.00466
404950488,5.00000,0.00302
404978568,5.00000,0.00129
405006648,5.00000,0.00002
405034724,5.00000,-0.00066
405063852,5.00000,-0.00083
405092964,5.00000,-0.00066
405122100,5.00000,-0.00042
405151212,5.00000,-0.00014
405180332,4.94135,-0.01660
405209444,4.40860,-0.12891
405238564,3.71945,0.01409
405266640,2.86413,0.09762
405294716,1.28055,-0.06441
405323840,0.03421,0.24264
405351876,0.00000,0.48588
405379956,0.00000,-0.12663
405409080,0.00000,-0.43227
405438204,0.00000,-0.36150
405467324,0.00000,-0.13674
405496444,0.00000,0.06142
405524528,0.00000,0.15990
405552632,0.70381,0.36381
405580712,2.61975,0.39299
405608792,4.54545,-0.23676
405637916,4.98045,-0.85907
405667036,4.86804,-0.29323
405696160,5.00000,0.47349
405724244,5.00000,0.49686
405752316,5.00000,0.29553
405780400,4.89736,0.01575
405808472,4.24242,-0.27537
405837596,3.79765,-0.05307
405866720,3.55816,0.03288
405894800,2.82502,-0.20729
405923928,3.43597,0.31527
405951996,4.02737,-0.08721
405981112,4.83382,-0.21467
406010232,5.00000,-0.40186
406039360,4.99511,-0.07777
406068476,5.00000,0.23733
406096556,5.00000,0.29385
406124636,5.00000,0.19179
406152712,5.00000,0.05279
406180792,5.00000,-0.04863
406209916,5.00000,-0.09129
406239040,5.00000,-0.08667
406268156,5.00000,-0.05740
406297284,5.00000,-0.02379
406326408,5.00000,0.00195
406354480,5.00000,0.01575
406382560,4.99511,0.01764
406410644,4.99022,0.01607
406438724,4.97067,0.00663
406466800,4.81427,-0.03279
406495928,4.62366,0.00639
406524008,4.48192,0.05149
406552080,4.43793,0.05366
406580160,4.35484,-0.02580
406609276,4.14956,-0.07792
406638396,4.03226,0.00544
406666480,3.97361,0.02835
406694560,3.77810,-0.04054
406723684,4.41838,0.23344
406751756,3.02542,-0.63046
406780876,3.17693,0.43623
406808956,3.15738,0.18380
406837036,3.05474,-0.05958
406866156,2.76149,-0.15832
406895280,2.37048,-0.07968
406924404,2.36070,0.14357
406952476,2.40958,0.05204
406980560,2.26295,-0.10906
407009680,2.08700,-0.06326
407038800,1.91105,0.01308
407066884,1.57380,-0.00027
407095996,1.15836,0.03248
407124080,0.90909,0.11393
407152148,1.00196,0.12996
407180240,1.31965,-0.00203
407209360,1.38807,-0.23217
407238476,0.33236,-0.45615
407267560,0.00000,0.30140
407295640,0.00000,0.37884
407323724,0.00000,0.06915
407351800,0.00000,-0.12184
407380956,0.66471,0.03929
407409036,1.71554,-0.04170
407438156,2.54154,-0.28505
407467284,3.31867,-0.18049
407496396,3.81232,-0.06296
407525528,3.82698,0.02496
407553600,3.65591,0.21428
407581680,2.92278,0.13560
407609756,1.60802,0.07160
407637836,1.87683,0.66159
407665916,0.49853,-0.46711
407695040,1.34409,0.35962
407723124,1.71554,-0.35726
407752236,2.21896,-0.42043
407781356,3.01564,-0.17808
407810476,3.73900,-0.08322
407839596,4.34018,0.02510
407867676,4.61388,0.06975
407895760,4.39394,0.08614
407923844,3.96872,0.21440
407951916,3.73412,0.31960
407979996,3.62659,0.16309
408008072,3.53861,-0.07418
408037196,3.54839,-0.16944
408066324,3.47996,-0.22121
408095436,3.31378,-0.16041
408124564,3.01075,-0.05982
408153680,2.96676,0.14764
408180740,2.98143,0.10649
408209836,3.02542,0.02098
408237920,3.05474,-0.03590
408267040,3.10850,-0.02583
408296160,3.14272,-0.01752
408325288,3.16716,0.00224
408353364,3.15249,0.00745
408381448,3.12805,0.02124
408409520,3.06452,0.01271
408437600,3.01564,0.02073
408465684,2.80059,-0.03917
408494804,2.67840,0.03528
408522888,2.68817,0.05724
408550960,2.61486,-0.04281
408580080,3.67546,0.27495
408608160,2.13587,-0.86401
408637280,2.36559,0.45231
408665360,2.48289,0.26870
408693444,2.48289,-0.02444
408722568,2.39980,-0.11984
408751684,2.47801,-0.02016
408780808,2.51222,-0.03524
408809924,2.39003,-0.06112
408839040,2.03324,-0.04708
408868168,1.62757,0.06452
408896236,1.38319,0.15641
408924320,1.13881,0.05813
408952392,0.62561,-0.10744
408981524,0.02444,-0.06597
409010596,0.00000,0.18201
409038684,0.00000,-0.00641
409067808,0.00000,-0.12893
409096924,0.00000,-0.11795
409126048,0.00000,-0.04527
409155164,0.00000,0.02271
409183244,0.00000,0.05712
409211316,0.00000,0.05841
409239400,0.00000,0.04014
409267492,0.00000,0.01681
409295564,0.00000,-0.00193
409324688,0.00000,-0.01233
409353800,0.00000,-0.01494
409382924,0.00000,-0.01244
409412040,0.00000,-0.00779
409441160,0.00000,-0.00324
409470280,0.00000,0.00002
409498360,0.00000,0.00170
409526440,0.00000,0.00210
409554516,0.00000,0.00172
409582608,0.00000,0.00104
409610708,0.01955,0.00594
409638752,0.00000,-0.01293
409667880,0.00000,0.00392
409695960,0.00000,0.00426
409724044,0.00000,0.00125
409752116,0.00000,-0.00085
409781240,0.00000,-0.00145
409810360,0.00000,-0.00112
409839484,0.00000,-0.00049
409868604,0.00000,0.00003
409896680,0.00000,0.00031
409924764,0.00000,0.00037
409952876,0.00489,0.00167
409980964,0.00978,-0.00030
410010076,0.04399,0.00711
410038156,0.26882,0.05042
410066244,0.49853,-0.02372
410095360,0.75269,-0.04662
410124480,0.85533,-0.08112
410153596,0.73803,-0.05862
410182724,0.76246,0.11336
410210796,0.58162,0.03754
410238872,0.45943,0.06799
410266956,0.55230,0.09140
410295036,0.91398,0.04257
410323124,1.00196,-0.19465
410352236,1.00684,-0.14484
410381364,0.97752,-0.01566
410410476,1.57869,0.24962
410438556,1.41740,-0.19238
410467676,0.79668,-0.16930
410496792,1.11926,0.40067
410524872,1.13392,0.04586
410552952,1.00684,-0.11623
410582080,0.99707,-0.03815
410611196,1.14370,0.01746
410639276,1.48583,0.02052
410667360,1.60313,-0.13079
410696480,1.31965,-0.16898
410725592,1.13392,0.08984
410753672,1.08504,0.18882
410781764,1.18280,0.12730
410809840,1.34409,-0.00795
410838964,1.52981,-0.09215
410868084,1.57869,-0.13899
410897204,1.43206,-0.09903
410926324,1.37341,0.07271
410954400,1.31965,0.09573
410982484,1.20723,0.03836
411010560,1.30499,0.07416
411038640,1.25611,-0.06482
