ECG,ECG_Filtered
0.18573,-0.54773
0.01955,131.006
0.00000,0.46322
0.00000,-0.37880
0.00000,-0.60340
0.00000,-0.40763
0.00000,-0.10289
0.00000,0.12143
0.00000,0.21107
0.00000,0.19299
0.00000,0.12116
0.00000,0.04278
0.00000,-0.01476
0.00000,-0.04336
0.00000,-0.04754
0.00000,-0.03706
0.00000,-0.02148
0.00000,-0.00745
0.00000,0.00192
0.00000,0.00626
0.00000,0.00676
0.65982,0.19216
113.392,-0.11031
128.055,-0.24159
0.95797,-0.17530
114.858,0.28302
259.531,0.54483
202.835,-0.65648
138.807,-0.21214
0.69892,0.20070
0.06843,0.31129
0.00000,0.32455
0.00000,-0.04252
0.00000,-0.26205
0.21994,-0.18950
0.47410,-0.13900
0.56696,-0.10665
0.77713,0.07346
103.128,0.12273
107.527,0.02754
114.858,0.07141
135.386,0.10031
157.869,0.01846
144.673,-0.14805
123.167,-0.05164
115.347,0.09409
120.723,0.09412
134.897,0.00857
161.290,-0.04411
180.352,-0.11812
168.133,-0.15886
169.599,0.06346
166.178,0.08985
217.009,0.22763
172.043,-0.28654
110.948,-0.09653
136.852,0.38321
171.554,0.11434
219.941,-0.10704
289.834,-0.14835
374.389,-0.13115
269.306,-0.64576
109.971,-0.00717
0.05376,0.73640
142.229,120.438
211.144,-0.30800
200.391,-0.95226
187.683,-0.46721
184.262,0.04942
197.458,0.27979
223.851,0.23974
246.334,0.06097
279.081,0.00389
371.457,0.11576
423.754,-0.22566
418.377,-0.30874
398.827,0.00366
423.265,0.35114
379.277,-0.01526
326.491,0.02433
228.250,-0.04976
275.171,0.49654
0.78690,-0.73225
0.61584,0.37759
0.70381,0.19984
0.37146,-0.29597
0.00978,-0.24442
0.00000,0.03967
0.00978,0.04028
0.00000,0.01112
0.00000,0.02529
0.00000,0.03771
0.00000,0.03913
0.34702,0.12774
105.572,0.08498
126.100,-0.26330
0.99218,-0.25105
0.67937,0.06967
0.74780,0.32775
0.59140,0.07682
0.64516,0.04141
0.76246,-0.05471
0.86022,-0.12286
0.77713,-0.14959
0.83578,0.01670
0.99218,0.07044
137.341,0.08742
177.908,-0.01924
238.514,-0.01040
295.699,-0.07432
437.439,0.18877
289.345,-0.89889
280.059,0.48270
282.991,0.53423
283.480,0.16351
275.660,-0.12471
260.508,-0.20406
246.334,-0.13094
218.964,-0.09063
174.487,-0.03777
0.24927,-0.22568
0.00000,0.54498
0.14663,0.32138
0.60117,-0.06556
0.97752,-0.36551
125.122,-0.32896
162.268,-0.06512
194.037,0.06610
203.812,0.07744
210.166,0.14719
215.054,0.14300
230.205,0.10994
245.846,-0.00329
253.666,-0.09639
231.672,-0.16285
217.498,0.00855
282.991,0.28173
487.292,0.35795
499.511,-0.86822
471.652,-0.44854
381.720,0.04828
244.868,0.37485
175.464,0.72503
129.521,0.34391
104.106,-0.09889
0.86999,-0.36041
0.78690,-0.35583
0.55230,-0.27818
0.47410,-0.00669
103.128,0.27240
203.324,0.18436
264.418,-0.21068
0.36168,-0.94342
0.00000,0.83962
0.00000,0.76714
0.00000,0.11301
0.00000,-0.27948
0.00000,-0.34314
0.05376,-0.21125
0.63050,0.07032
119.746,-0.02582
137.830,-0.16310
140.274,-0.01636
151.026,0.18354
179.863,0.22732
230.694,0.13300
153.470,-0.42850
200.880,0.33255
231.672,0.05446
239.003,-0.17734
221.408,-0.17922
205.767,0.01306
199.902,0.12150
195.503,0.07466
171.554,-0.05103
161.290,0.02382
170.088,0.05370
157.380,-0.10179
149.560,-0.04054
140.762,-0.00282
119.746,-0.01597
107.527,0.05841
106.061,0.06912
103.128,-0.00730
108.016,-0.01573
0.85044,-0.11820
0.72825,0.02334
0.42522,-0.00117
0.16129,0.06014
0.29814,0.16384
0.48876,-0.00669
182.307,0.20326
105.083,-0.81528
192.082,0.32205
276.149,0.18212
221.896,-0.41275
245.846,0.26982
309.873,0.34891
294.233,-0.19877
299.120,-0.02302
260.997,-0.10085
219.941,0.03736
225.806,0.22711
250.244,0.06606
253.177,-0.20338
250.733,-0.17601
248.778,-0.04575
230.694,-0.00518
213.099,0.08356
195.992,0.09739
179.863,0.06004
169.110,0.02352
150.538,-0.05206
150.049,0.01016
164.223,0.00676
162.757,-0.10653
255.132,0.21418
145.161,-0.64753
168.133,0.36731
172.043,0.20718
172.043,0.03068
164.223,-0.06302
165.689,-0.01910
179.374,0.00776
187.195,-0.05521
178.397,-0.08910
167.155,-0.00179
170.088,0.09782
173.021,0.04521
173.509,-0.01372
169.599,-0.03702
164.223,-0.01728
162.268,0.01546
161.290,0.01203
163.245,0.00694
171.065,0.00660
184.262,-0.00383
170.088,-0.10510
164.223,0.02451
167.155,0.07994
170.577,0.03102
260.997,0.23405
137.341,-0.71326
165.200,0.38533
174.976,0.18539
175.953,-0.03109
179.863,-0.06645
185.728,-0.05054
200.391,-0.00459
189.638,-0.08694
188.661,0.03821
145.161,-0.06503
110.948,0.09862
146.139,0.30285
192.571,0.01215
250.733,-0.17030
243.402,-0.39962
159.335,-0.28044
102.151,0.30866
148.094,0.65521
217.498,0.16066
282.991,-0.29206
351.417,-0.34158
388.074,-0.28979
285.924,-0.38941
317.204,0.67583
185.239,-0.05125
228.250,0.67316
247.801,0.02105
235.582,-0.39625
195.015,-0.36625
139.785,-0.11045
102.639,0.16850
0.85533,0.20772
0.68915,0.04614
0.76246,0.01120
110.459,-0.01891
0.10264,-0.50972
0.00978,0.26323
0.21994,0.30368
0.62561,0.07648
107.527,-0.13129
141.251,-0.20758
172.532,-0.09686
192.571,-0.00376
213.587,0.09977
220.430,0.07172
206.256,0.02261
205.767,0.11009
199.413,0.02833
282.502,0.23049
235.093,-0.50037
236.070,-0.01937
338.710,0.37556
421.310,-0.08318
397.361,-0.51563
337.732,-0.13947
286.413,0.31555
250.733,0.39465
201.857,0.12533
143.695,-0.06375
130.987,0.02305
135.386,-0.09266
136.364,-0.21388
151.515,-0.12320
154.936,-0.09468
173.998,0.06579
167.644,0.00719
150.049,0.05472
133.431,0.12149
0.98240,0.04656
0.69892,0.07201
0.46921,0.03468
0.09286,-0.08016
0.00489,0.02396
0.22972,0.03625
175.953,0.25954
100.196,-0.90150
108.016,0.05137
164.223,0.41783
192.571,0.09930
191.593,-0.08160
177.908,-0.02605
186.217,0.13371
191.593,0.04639
181.818,-0.07145
177.908,-0.02804
205.279,0.06853
199.413,-0.14162
162.268,-0.15154
142.717,0.09899
198.925,0.32760
231.183,-0.08492
230.205,-0.26772
214.565,-0.11959
196.481,0.07444
185.728,0.16471
183.284,0.12295
187.195,0.02540
170.088,-0.12351
167.155,-0.02317
173.998,0.01231
162.268,-0.07680
281.525,0.35585
144.184,-0.81614
187.683,0.45632
254.643,0.33739
332.356,-0.02108
446.237,-0.11289
499.022,-0.39335
499.511,-0.25007
500.000,0.17672
408.113,0.05832
313.783,0.30769
199.902,0.24727
115.836,0.21564
0.53763,0.00391
0.21017,-0.15901
0.08309,-0.25719
0.03421,-0.26031
0.13685,-0.12448
0.32258,-0.01173
0.56207,0.06204
0.78201,0.07940
103.617,0.10180
129.032,0.07926
108.993,-0.08325
127.077,0.16435
139.785,0.05708
173.509,0.03094
178.397,-0.16352
107.038,-0.30014
122.678,0.31670
151.515,0.18423
251.711,0.13870
419.355,-0.02611
464.809,-0.70216
382.698,-0.58334
230.694,0.11121
0.26393,0.54958
0.00000,119.022
0.00000,0.30000
0.52786,-0.33554
133.920,-0.63188
193.060,-0.67230
248.778,-0.29517
290.323,0.04487
312.805,0.23686
269.795,0.15792
211.144,0.28946
160.802,0.32684
111.437,0.14028
0.71848,-0.03495
0.80156,-0.04551
101.173,-0.21388
235.582,0.04310
155.914,-0.88928
202.346,0.23890
227.761,0.24308
235.093,0.12273
236.559,0.09385
225.806,0.04579
214.565,0.04603
192.082,-0.01355
142.717,-0.08652
0.92375,0.00429
0.70870,0.12106
0.70381,0.05027
0.74291,-0.09712
0.85044,-0.12663
0.94330,-0.10483
108.016,-0.01767
119.746,0.02581
132.454,0.05897
147.116,0.06412
168.133,0.05675
165.200,-0.06067
155.425,-0.01745
157.380,0.07678
147.116,0.00012
238.514,0.28445
111.437,-0.71875
134.409,0.35633
149.560,0.19248
156.892,-0.04749
168.622,-0.08963
175.953,-0.08659
190.616,-0.00613
198.436,-0.00685
178.886,-0.05311
156.403,0.05347
155.425,0.16179
157.869,0.05992
157.869,-0.05137
159.335,-0.07113
158.358,-0.06143
157.380,-0.02138
162.268,0.02567
163.734,0.00645
171.554,0.02683
183.284,0.01643
170.577,-0.07964
159.335,0.01012
160.313,0.08649
153.470,0.00853
267.840,0.33245
124.633,-0.85551
150.049,0.39555
164.223,0.23677
171.554,-0.01417
176.442,-0.09840
181.818,-0.07226
192.082,-0.01269
194.526,-0.01921
175.464,-0.04376
155.425,0.05031
152.981,0.13253
155.914,0.05268
164.223,-0.02687
168.133,-0.08858
169.599,-0.06890
170.577,-0.01662
170.577,0.01790
173.021,0.03964
171.554,0.01463
181.329,0.04391
187.683,-0.01259
167.644,-0.09965
163.245,0.05178
163.245,0.06003
193.060,0.09206
222.874,-0.05170
132.942,-0.44304
152.004,0.34778
160.313,0.15876
170.088,-0.01621
184.262,-0.07556
178.397,-0.13764
158.847,-0.06546
176.442,0.16524
194.526,0.06166
148.583,-0.21337
0.65005,-0.10246
0.04399,0.22739
0.00000,0.34411
0.00000,0.00594
0.89443,0.04719
295.210,0.03700
367.546,-0.82091
378.299,-0.51034
385.142,0.20643
416.422,0.58306
429.619,0.35441
443.304,0.14244
444.282,-0.06510
497.556,0.03711
500.000,-0.30040
499.511,-0.17951
500.000,-0.01475
500.000,0.05703
500.000,0.06259
500.000,0.03796
500.000,0.01068
500.000,-0.00674
500.000,-0.01275
500.000,-0.01096
500.000,-0.00585
500.000,-0.00084
500.000,0.00241
500.000,0.00364
500.000,0.00336
500.000,0.00230
500.000,0.00115
475.562,-0.06908
500.000,0.16062
500.000,-0.05290
500.000,-0.05750
500.000,-0.01897
500.000,0.00873
500.000,0.01760
500.000,0.01426
500.000,0.00675
500.000,0.00021
500.000,-0.00345
499.022,-0.00711
500.000,0.00297
383.675,-0.33376
354.839,0.35188
273.705,0.06500
132.942,-0.13140
0.85044,0.33040
149.071,0.35633
266.373,-0.13219
378.788,-0.55063
433.040,-0.61514
461.388,-0.15426
480.938,0.28127
458.944,0.31651
405.670,0.27796
347.019,0.24883
268.817,0.06770
193.060,-0.01341
204.790,0.14883
290.811,-0.01278
346.530,-0.50854
320.137,-0.63859
267.351,-0.11839
214.565,0.34300
184.751,0.48895
198.925,0.37240
211.632,-0.03668
226.295,-0.22242
225.318,-0.26104
239.492,-0.06038
233.627,-0.04604
171.554,-0.10246
225.318,0.47561
278.592,0.10880
328.446,-0.16959
364.614,-0.23148
378.788,-0.14760
348.974,-0.06628
250.244,-0.01279
154.448,0.29973
0.76735,0.35197
0.28837,0.18934
0.23460,-0.01232
0.01466,-0.34941
0.00000,-0.25390
0.00978,-0.15169
0.00000,-0.04232
0.00000,0.06336
0.00000,0.10947
0.00000,0.10442
0.88465,0.32110
192.082,-0.00847
214.076,-0.47125
178.397,-0.30679
0.86510,0.01932
0.02933,0.41328
0.73803,0.80762
0.01466,-0.41127
0.14174,-0.09372
0.35679,-0.14934
0.02933,-0.34714
0.00000,0.00838
0.00000,0.09957
0.07820,0.10440
127.566,0.35941
212.610,-0.19677
219.453,-0.47847
215.054,-0.07722
244.868,0.33361
297.654,0.30784
369.501,0.10150
439.394,-0.12833
495.112,-0.21477
497.067,-0.25155
499.022,0.05752
499.511,0.18844
500.000,0.15578
476.540,-0.01167
259.042,-0.55812
0.58651,0.21561
0.00978,0.85106
0.00000,0.29628
0.00000,-0.41744
0.00000,-0.58862
0.00000,-0.37968
0.00000,-0.07961
0.00000,0.13503
0.00000,0.21611
0.00000,0.19265
0.00000,0.11851
0.00000,0.03992
0.00000,-0.01679
0.00000,-0.04432
0.00000,-0.04765
0.00000,-0.03669
0.00000,-0.02097
0.01466,-0.00285
0.50342,0.13525
0.74780,-0.11008
0.59629,-0.20544
109.482,0.20152
0.32747,-0.28535
0.02933,0.20486
0.67937,0.47967
0.73803,-0.17823
0.57185,-0.28751
117.791,0.12957
197.947,0.03399
282.014,-0.11847
442.326,0.08128
431.085,-0.60862
444.282,0.07120
240.958,-0.25554
0.33236,0.49468
0.00000,117.426
0.00000,0.30276
0.00000,-0.51150
0.00000,-0.69776
0.00000,-0.47147
0.00000,-0.14119
0.00000,0.10517
0.00000,0.21190
0.00000,0.20444
0.00000,0.13669
0.00000,0.05735
0.00000,-0.00399
0.00000,-0.03715
0.00000,-0.04522
0.00000,-0.03730
0.00000,-0.02296
0.00000,-0.00913
0.00000,0.00060
0.00000,0.00549
0.01955,0.01204
0.19550,0.04774
0.78201,0.10016
101.662,-0.17933
0.60117,-0.28470
0.14663,0.05930
0.01466,0.32383
111.926,0.51250
134.897,-0.37715
128.543,-0.41564
187.195,0.10651
228.739,0.02008
277.126,0.03085
332.356,0.03861
408.602,0.06966
469.697,-0.06234
499.511,-0.12482
500.000,-0.04622
499.511,0.13247
500.000,0.16147
497.067,0.06883
455.523,-0.12251
391.984,-0.08966
304.497,-0.02428
193.060,0.02136
171.554,0.35891
199.902,0.13353
211.632,-0.32188
261.975,-0.22308
359.726,-0.05328
431.085,-0.18789
471.163,-0.12703
498.045,0.10160
499.511,0.18625
500.000,0.25255
500.000,0.17608
500.000,0.04244
500.000,-0.06572
500.000,-0.11353
500.000,-0.10708
467.253,-0.16347
387.097,-0.13272
196.970,-0.18121
0.22972,0.34721
0.01955,0.81821
0.00000,0.08065
0.00000,-0.45795
0.00978,-0.50308
103.128,0.00962
233.138,-0.03126
343.109,-0.19051
415.445,-0.14641
467.253,0.10345
491.691,0.23348
492.180,0.24909
474.096,0.18557
462.854,0.14311
463.343,0.03016
459.433,-0.14235
445.748,-0.21136
425.709,-0.15124
412.512,-0.02142
325.513,-0.18996
166.667,-0.10804
0.32747,0.34892
0.00000,0.59886
0.05865,0.12051
0.00000,-0.39802
0.00000,-0.40436
0.05865,-0.20351
0.00000,-0.05116
0.00000,0.13222
0.00000,0.17137
0.01466,0.13729
0.00000,0.05969
0.00000,0.01566
0.00000,-0.01974
0.00000,-0.03562
0.00000,-0.03487
0.00000,-0.02494
0.00000,-0.01280
0.00000,-0.00289
146.139,0.41733
479.472,0.40193
500.000,-142.249
500.000,-0.50393
500.000,0.42757
500.000,0.67517
500.000,0.46369
499.511,0.12956
500.000,-0.11425
500.000,-0.22215
500.000,-0.20848
478.495,-0.19479
417.889,-0.14123
497.556,0.50015
439.394,-0.33761
460.899,0.12494
390.518,-0.20367
248.289,-0.15089
190.127,0.48837
294.721,0.71008
339.687,-0.36190
0.44966,-149.485
0.00000,0.70937
0.00000,0.71750
0.00000,0.07108
0.00000,-0.27699
0.00000,-0.28920
0.00000,-0.14604
101.662,0.29086
467.253,0.74401
499.511,-133.606
499.511,-0.55330
499.511,0.40540
500.000,0.68748
500.000,0.48043
500.000,0.13949
500.000,-0.12043
500.000,-0.23180
500.000,-0.22004
500.000,-0.14376
500.000,-0.05629
500.000,0.01020
495.601,0.03252
500.000,0.08110
500.000,0.03257
500.000,0.01498
500.000,0.00621
500.000,0.00035
500.000,-0.00335
500.000,-0.00488
500.000,-0.00462
500.000,-0.00333
500.000,-0.00178
464.809,-0.10019
382.698,-0.10036
319.159,0.18528
374.878,0.50362
421.310,-0.08656
445.748,-0.40203
397.361,-0.46409
278.104,-0.17772
292.766,0.72090
313.294,0.33527
287.879,-0.21765
204.790,-0.35842
115.347,-0.03782
0.98729,0.36654
152.004,0.28689
233.627,-0.10787
416.422,-0.07727
221.408,-145.856
164.223,0.39363
190.616,0.97055
243.402,0.46519
276.637,-0.18166
272.727,-0.43169
248.289,-0.25673
240.958,0.07547
246.823,0.16410
247.801,0.05202
251.222,-0.00291
230.205,-0.10059
236.559,0.06923
267.840,0.09065
270.283,-0.13167
250.244,-0.13475
274.194,0.15470
259.531,-0.04820
209.677,-0.09314
224.829,0.26415
274.194,0.16651
296.188,-0.19855
285.924,-0.27288
284.946,-0.01079
271.750,0.06326
268.328,0.13749
398.827,0.45611
268.328,-0.85616
230.205,0.13021
231.672,0.40470
255.132,0.19020
261.975,-0.15791
273.705,-0.17687
290.811,-0.09594
339.687,0.05681
333.333,-0.16915
280.059,-0.11901
252.199,0.24462
267.351,0.34198
289.834,0.06256
303.030,-0.17656
270.283,-0.30519
247.801,-0.01805
256.598,0.18835
270.772,0.08323
260.997,-0.10468
261.486,-0.01898
227.761,-0.09148
178.397,-0.00297
164.712,0.21049
200.880,0.21549
213.099,-0.16186
341.153,0.13807
113.392,-121.023
0.77713,0.57880
100.684,0.73374
174.976,0.27439
221.408,-0.36760
190.127,-0.61551
179.863,-0.06441
214.565,0.30740
244.379,0.14427
252.199,-0.05200
217.009,-0.14119
187.195,0.07469
201.857,0.25519
244.868,0.11396
285.435,-0.14790
318.182,-0.22413
262.463,-0.36716
219.453,0.11822
233.627,0.44039
263.441,0.19745
319.159,-0.02276
372.434,-0.22177
400.782,-0.27586
438.905,-0.03860
443.793,-0.01885
498.534,0.27224
396.383,-0.32927
380.743,0.36177
353.861,0.21102
340.665,0.05574
341.642,-0.07230
310.850,-0.26503
260.020,-0.18568
244.379,0.12086
205.767,0.01319
144.184,-0.03629
152.004,0.25550
204.301,0.14605
239.003,-0.21818
237.537,-0.32450
220.430,-0.10087
224.340,0.19916
283.480,0.33670
356.794,0.07227
377.322,-0.30010
360.704,-0.23076
310.850,-0.01549
286.901,0.29854
251.711,0.17241
235.582,0.09830
256.109,0.03611
347.019,0.02622
384.164,-0.43043
333.822,-0.50475
364.614,0.30212
377.322,0.22891
369.013,0.06810
305.474,-0.09612
227.273,0.04869
195.015,0.28436
229.717,0.25328
229.228,-0.27736
253.177,-0.22952
292.278,-0.12895
223.363,-0.38579
113.881,-0.02134
0.71359,0.55897
106.061,0.54179
135.875,-0.06768
133.920,-0.42584
0.72825,-0.43275
0.33724,0.06710
0.18573,0.27417
0.43500,0.25157
0.90909,0.02963
137.341,-0.18140
108.993,-0.39739
0.63050,-0.06444
136.364,0.56369
0.35191,-0.34789
111.437,0.50014
180.841,0.04747
222.385,-0.32395
232.160,-0.31695
233.138,-0.04580
252.199,0.20494
224.340,0.02997
217.986,0.16546
218.964,0.10636
221.896,-0.01591
208.700,-0.13485
228.250,0.01523
241.447,-0.06452
255.132,-0.06245
273.705,-0.01140
286.413,-0.00877
302.053,0.03412
334.800,0.08655
383.187,0.05531
409.580,-0.10763
359.238,-0.26688
270.283,-0.02286
172.043,0.24358
135.875,0.45354
153.470,0.22673
206.745,-0.14109
326.002,-0.22670
118.768,-133.976
0.65982,0.43328
0.05865,0.60358
0.00000,0.49873
0.00000,0.03035
0.00000,-0.24514
0.00000,-0.26182
0.00000,-0.14821
0.00000,-0.02221
0.00000,0.05787
0.00000,0.08305
0.00000,0.06967
0.00000,0.03985
0.00000,0.01065
0.00000,-0.00910
0.00000,-0.01771
0.00000,-0.01765
0.00000,-0.01286
0.00000,-0.00683
0.01466,0.00236
0.36657,0.09558
0.97752,0.04138
159.824,-0.10630
203.812,-0.17701
174.976,-0.24747
162.757,0.17898
159.824,0.29052
157.869,0.15680
326.002,0.48368
206.256,-105.734
232.160,0.14603
201.369,0.05198
159.335,0.08242
128.543,0.14948
129.521,0.15525
152.493,0.01079
174.487,-0.16809
172.532,-0.24441
158.847,-0.09976
172.043,0.15424
187.195,0.11710
200.880,0.03046
218.964,0.00290
246.334,0.00516
254.154,-0.08613
229.717,-0.10822
197.458,0.04007
152.981,0.09249
111.437,0.11809
0.91887,0.11492
0.97752,0.03026
111.437,-0.11947
117.302,-0.19946
132.454,-0.08513
114.858,-0.10503
0.92375,0.05461
0.56207,0.10952
0.27859,0.16406
0.73314,0.29502
0.13685,-0.36891
0.78690,0.20827
156.892,-0.00968
188.661,-0.34174
197.947,-0.21062
226.295,0.13076
256.109,0.18326
260.997,0.04610
241.935,-0.00711
222.874,0.07008
218.475,0.11021
211.632,-0.00589
206.256,-0.06863
214.076,-0.04592
217.498,-0.08512
217.009,-0.06572
185.239,-0.09374
172.532,0.11640
175.953,0.14978
197.947,0.07843
231.672,-0.03294
252.688,-0.15198
261.486,-0.11981
253.666,-0.03575
219.941,0.02033
201.369,0.18576
200.391,0.17409
190.616,-0.02107
326.002,0.32566
162.268,-106.097
183.284,0.38401
189.638,0.26890
184.751,0.01613
191.105,-0.02454
210.166,-0.02610
222.385,-0.08513
250.244,-0.00458
256.598,-0.07502
259.042,-0.00114
241.447,0.00860
217.986,0.07202
182.796,0.06167
163.734,0.11051
159.335,0.05338
149.560,-0.08956
170.577,-0.02166
158.847,-0.18931
131.476,-0.10971
133.920,0.14367
140.762,0.10558
169.110,0.07458
238.514,0.06706
288.856,-0.17567
293.744,-0.26639
249.756,-0.12608
219.941,0.24979
214.565,0.33816
192.082,0.05938
326.979,0.38720
156.403,-110.483
158.847,0.28800
154.936,0.25608
147.116,0.03548
150.538,-0.03505
160.313,-0.06635
182.796,-0.03765
234.604,0.03303
262.463,-0.12142
209.677,-0.27012
159.824,0.12591
140.274,0.36208
138.319,0.22246
138.807,-0.03435
133.920,-0.18078
0.88465,-0.26904
0.11241,-0.12654
0.00000,0.31541
0.00978,0.16302
0.15152,-0.02580
0.40078,-0.11875
0.84066,-0.08726
165.200,0.01103
176.931,-0.27334
167.644,-0.06543
166.667,0.21679
165.200,0.22849
195.015,0.20929
197.947,-0.10014
303.519,0.17063
225.806,-0.68697
193.548,0.00785
207.234,0.36252
232.649,0.18119
240.958,-0.10701
226.295,-0.19195
260.508,0.09342
302.542,0.02807
279.570,-0.24849
220.430,-0.11108
197.458,0.27688
196.970,0.26110
198.436,0.02320
188.661,-0.15440
175.464,-0.13706
156.403,-0.06833
124.145,-0.02165
0.94330,0.06879
119.746,0.23170
130.987,-0.05055
189.638,0.01034
283.480,-0.02771
294.233,-0.40532
254.154,-0.21321
229.228,0.26648
219.941,0.37465
191.105,0.11771
181.818,0.05230
169.110,-0.09513
123.656,-0.22862
190.616,0.24298
0.37634,-0.69485
0.74780,0.51253
101.173,0.18335
0.99218,-0.18332
118.280,-0.08128
186.217,0.09230
268.817,-0.01078
267.351,-0.34925
235.093,-0.09365
203.812,0.24044
190.127,0.33819
186.217,0.17098
185.728,-0.03921
155.914,-0.23653
119.257,-0.14473
0.91887,0.01523
104.594,0.15144
0.87977,-0.09920
116.813,0.05770
189.150,0.07883
223.851,-0.22580
205.767,-0.26642
200.880,0.11532
204.790,0.24706
213.099,0.16557
198.436,-0.03801
189.638,-0.01955
188.172,-0.00515
210.655,0.02660
243.891,-0.04424
132.942,-0.51732
141.251,0.38553
150.049,0.23461
178.886,0.04636
190.127,-0.18437
209.189,-0.11676
272.727,0.08073
292.766,-0.15164
237.537,-0.24298
201.369,0.19960
188.172,0.33635
196.481,0.19326
194.037,-0.09930
182.796,-0.19281
164.712,-0.13651
118.280,-0.10538
113.881,0.18206
115.347,0.09802
125.611,-0.00202
159.335,-0.00998
225.318,-0.00075
252.199,-0.22631
244.868,-0.17026
231.672,0.08315
211.144,0.18559
200.880,0.20275
198.925,0.09489
196.481,-0.05017
252.688,0.05627
102.151,-0.73801
0.98240,0.40237
0.84066,0.24170
0.88954,0.06377
138.319,0.01002
255.621,0.00468
299.609,-0.46862
282.991,-0.36548
241.935,0.07666
206.745,0.39599
202.835,0.43352
207.722,0.14017
217.498,-0.11137
212.610,-0.25743
177.419,-0.25344
168.622,0.05092
156.892,0.06674
169.110,0.10882
202.835,0.05523
270.772,0.01912
281.036,-0.29483
243.891,-0.21672
220.919,0.17934
178.886,0.19270
175.464,0.27426
171.065,0.03143
193.548,-0.04717
231.183,-0.13000
136.852,-0.55462
143.206,0.28680
138.807,0.19058
154.936,0.10637
165.200,-0.06500
206.745,-0.00383
252.199,-0.07100
286.901,-0.11882
236.070,-0.27484
177.419,0.09856
151.515,0.38484
134.897,0.22761
0.64516,-0.17255
0.01466,-0.07528
0.00000,0.15365
0.00000,-0.06739
0.00000,-0.18121
0.00000,-0.14232
0.00000,-0.04306
0.09286,0.06672
0.65494,0.20296
114.858,-0.01034
185.728,-0.01809
242.913,-0.10893
289.834,-0.06937
427.664,0.29831
263.441,-0.85347
259.042,0.57114
257.576,0.49147
261.975,0.11979
260.508,-0.17507
262.463,-0.21975
279.570,-0.12349
283.969,-0.12649
250.244,-0.13386
192.571,0.01660
171.065,0.29480
164.223,0.19943
141.740,-0.05918
163.245,0.02262
171.065,-0.15074
177.908,-0.13154
197.947,-0.00678
214.076,0.00411
212.121,-0.02266
217.009,0.07765
204.790,0.02925
176.442,0.00982
140.274,0.03780
140.762,0.16211
146.628,0.00919
151.515,-0.11680
254.643,0.15578
133.431,-0.79227
167.155,0.39231
164.223,0.17773
159.824,0.05630
168.622,0.03905
201.369,0.03506
220.430,-0.11963
194.526,-0.22029
164.712,0.00432
145.161,0.16875
122.678,0.11315
156.892,0.19354
209.189,-0.02712
229.228,-0.30210
239.003,-0.19470
225.806,-0.05437
213.099,0.13651
207.234,0.19328
200.880,0.10165
196.970,0.01321
168.133,-0.12117
138.807,-0.04555
142.229,0.10465
139.785,-0.02568
137.341,-0.07080
135.875,-0.05008
278.104,0.39152
173.021,-0.82011
195.992,0.25325
230.694,0.30796
247.312,0.03296
229.717,-0.13874
207.722,-0.02298
219.941,0.16383
222.874,0.00722
204.790,-0.11806
158.358,-0.12216
140.274,0.12321
143.695,0.13555
124.633,-0.08808
132.942,0.00103
121.701,-0.10470
127.566,0.00772
156.892,0.07226
207.722,0.04066
229.228,-0.15527
240.958,-0.08350
237.537,0.01003
220.430,0.07764
217.009,0.16901
227.761,0.11992
207.722,-0.11628
196.970,-0.04550
184.262,-0.02918
183.284,0.01697
314.761,0.35570
164.223,-0.95488
174.487,0.35803
168.622,0.27900
174.487,0.12156
173.021,-0.06608
199.902,-0.01572
228.739,-0.08320
252.199,-0.10866
238.514,-0.14707
226.295,0.06055
205.279,0.11980
196.970,0.15807
190.616,0.05764
179.374,-0.05117
171.554,-0.05939
163.734,-0.05465
160.802,-0.02076
164.223,0.00237
160.802,-0.03121
152.981,-0.01632
143.695,0.01942
130.499,0.02687
117.791,0.03567
127.077,0.08431
154.448,0.03340
193.548,-0.05043
186.706,-0.24251
181.818,-0.03520
180.352,0.10695
184.262,0.12536
231.183,0.17529
124.145,-0.48395
151.515,0.37789
160.802,0.10063
165.200,-0.09665
171.065,-0.11365
174.976,-0.07499
171.554,-0.03470
156.403,-0.00091
0.86022,-0.08963
0.29326,0.16342
0.38123,0.35333
0.49853,0.01510
0.78690,-0.14966
108.993,-0.21551
164.712,-0.07816
197.947,-0.12301
203.324,-0.06951
202.346,0.10835
203.324,0.19636
202.835,0.13924
187.683,0.00507
194.037,0.04539
193.548,-0.06759
188.661,-0.10037
182.307,-0.06329
187.195,0.01703
193.060,0.00549
175.464,-0.07497
157.380,0.01466
165.689,0.13917
227.273,0.18254
190.127,-0.37331
137.341,-0.14412
143.206,0.30227
139.785,0.11758
137.830,-0.01782
142.717,-0.05412
140.274,-0.09340
129.032,-0.06921
130.987,0.04917
105.083,-0.04201
0.95308,0.08229
107.038,0.11462
122.190,-0.00434
152.493,-0.03600
186.706,-0.07649
197.947,-0.13839
206.745,-0.01422
229.228,0.11720
234.604,0.02948
228.250,0.00342
214.565,0.02072
199.413,0.04089
196.970,0.06415
199.902,0.00033
196.970,-0.08174
191.593,-0.07394
199.413,0.01153
188.661,-0.05520
177.908,0.00711
186.706,0.10051
171.065,-0.04407
307.429,0.42566
142.229,-0.96750
173.998,0.47639
188.172,0.26550
198.436,-0.00514
209.677,-0.10187
218.475,-0.10280
228.250,-0.04340
